category,item,variety,date,price,unit
vegetable,cauliflower,all,8/13/2021,0.52,head
vegetable,celery,all_washed,8/13/2021,0.81,kg
vegetable,celeriac,celeriac,8/13/2021,0.66,kg
vegetable,chinese_leaf,chinese_leaf,8/13/2021,1.04,kg
vegetable,coriander,coriander,8/13/2021,2.09,kg
vegetable,courgettes,courgettes,8/13/2021,1.16,kg
vegetable,cucumbers,cucumbers,8/13/2021,0.89,kg
vegetable,leeks,trimmed,8/13/2021,1.31,kg
vegetable,lettuce,butterhead_indoor,8/13/2021,0.43,head
vegetable,lettuce,cos,8/13/2021,0.59,head
vegetable,lettuce,crisp_iceberg_type,8/13/2021,0.5,head
vegetable,lettuce,little_gem,8/13/2021,0.63,twin
vegetable,rocket,rocket,8/13/2021,5.25,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/13/2021,5.01,kg
vegetable,onion,bulb_brown,8/13/2021,0.52,kg
vegetable,onion,saladspring,8/13/2021,0.34,kg
vegetable,swede,swede,8/13/2021,0.24,kg
vegetable,turnip,turnip,8/13/2021,1.62,kg
vegetable,parsnips,all_varieties,8/13/2021,1.57,kg
vegetable,peas,shelling_all_varieties,8/13/2021,2.75,kg
vegetable,rhubarb,outdoor,8/13/2021,1.48,kg
vegetable,spinach_leaf,loose_bunches,8/13/2021,1.91,kg
vegetable,sweetcorn,sweetcorn,8/13/2021,0.32,head
vegetable,tomatoes,round,8/13/2021,1.2,kg
vegetable,tomatoes,plum,8/13/2021,2,kg
cut_flowers,gladioli,all_varieties,8/13/2021,0.3,stem
fruit,apples,bramleys_seedling,8/6/2021,1.25,kg
fruit,apples,other_late_season,8/6/2021,0.8,kg
fruit,blackberries,blackberries,8/6/2021,6.04,kg
fruit,currants,black,8/6/2021,8.92,kg
fruit,currants,red,8/6/2021,8.49,kg
fruit,blueberries,blueberries,8/6/2021,7.09,kg
fruit,cherries,all,8/6/2021,3.35,kg
fruit,gooseberries,gooseberries,8/6/2021,5.41,kg
fruit,plums,all_other,8/6/2021,2.11,kg
fruit,raspberries,raspberries,8/6/2021,6.7,kg
fruit,strawberries,strawberries,8/6/2021,1.95,kg
vegetable,beans,broad,8/6/2021,1.46,kg
vegetable,beans,dwarf_french_or_kidney,8/6/2021,3,kg
vegetable,beans,runner_climbing,8/6/2021,3.71,kg
vegetable,beetroot,beetroot,8/6/2021,0.64,kg
vegetable,pak_choi,pak_choi,8/6/2021,2.85,kg
vegetable,curly_kale,curly_kale,8/6/2021,3.45,kg
vegetable,cabbage,red,8/6/2021,0.8,kg
vegetable,cabbage,savoy,8/6/2021,0.54,head
vegetable,spring_greens,prepacked,8/6/2021,0.76,kg
vegetable,cabbage,summer_autumn_pointed,8/6/2021,0.6,kg
vegetable,cabbage,white,8/6/2021,0.63,kg
vegetable,cabbage,round_green_other,8/6/2021,0.49,head
vegetable,calabrese,calabrese,8/6/2021,1.21,kg
vegetable,capsicum,green,8/6/2021,1.2,kg
vegetable,capsicum,red,8/6/2021,1.02,kg
vegetable,capsicum,yelloworange,8/6/2021,0.87,kg
vegetable,carrots,topped_washed,8/6/2021,0.57,kg
vegetable,cauliflower,all,8/6/2021,0.58,head
vegetable,celery,all_washed,8/6/2021,0.84,kg
vegetable,celeriac,celeriac,8/6/2021,0.68,kg
vegetable,chinese_leaf,chinese_leaf,8/6/2021,0.97,kg
vegetable,coriander,coriander,8/6/2021,2.43,kg
vegetable,courgettes,courgettes,8/6/2021,1.08,kg
vegetable,cucumbers,cucumbers,8/6/2021,0.93,kg
vegetable,leeks,trimmed,8/6/2021,1.31,kg
vegetable,lettuce,butterhead_indoor,8/6/2021,0.42,head
vegetable,lettuce,cos,8/6/2021,0.55,head
vegetable,lettuce,crisp_iceberg_type,8/6/2021,0.49,head
vegetable,lettuce,little_gem,8/6/2021,0.63,twin
vegetable,rocket,rocket,8/6/2021,4.93,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/6/2021,4.95,kg
vegetable,onion,bulb_brown,8/6/2021,0.47,kg
vegetable,onion,bulb_red,8/6/2021,0.75,kg
vegetable,onion,saladspring,8/6/2021,0.38,kg
vegetable,swede,swede,8/6/2021,0.24,kg
vegetable,turnip,turnip,8/6/2021,1.67,kg
vegetable,parsnips,all_varieties,8/6/2021,1.53,kg
vegetable,peas,shelling_all_varieties,8/6/2021,2.83,kg
vegetable,rhubarb,outdoor,8/6/2021,1.47,kg
vegetable,spinach_leaf,loose_bunches,8/6/2021,1.9,kg
vegetable,sweetcorn,sweetcorn,8/6/2021,0.38,head
vegetable,tomatoes,round,8/6/2021,0.95,kg
vegetable,tomatoes,vine,8/6/2021,1.05,kg
vegetable,tomatoes,cherry,8/6/2021,3.83,kg
vegetable,tomatoes,plum,8/6/2021,1.08,kg
cut_flowers,gladioli,all_varieties,8/6/2021,0.3,stem
fruit,apples,bramleys_seedling,7/30/2021,1.2,kg
fruit,apples,other_late_season,7/30/2021,0.8,kg
fruit,blackberries,blackberries,7/30/2021,5.65,kg
fruit,currants,black,7/30/2021,7.25,kg
fruit,currants,red,7/30/2021,8.5,kg
fruit,blueberries,blueberries,7/30/2021,11.04,kg
fruit,cherries,all,7/30/2021,4.55,kg
fruit,gooseberries,gooseberries,7/30/2021,5.69,kg
fruit,plums,all_other,7/30/2021,2.64,kg
fruit,raspberries,raspberries,7/30/2021,7.37,kg
fruit,strawberries,strawberries,7/30/2021,1.93,kg
vegetable,beans,broad,7/30/2021,1.48,kg
vegetable,beans,dwarf_french_or_kidney,7/30/2021,2.87,kg
vegetable,beans,runner_climbing,7/30/2021,4.42,kg
vegetable,beetroot,beetroot,7/30/2021,0.66,kg
vegetable,pak_choi,pak_choi,7/30/2021,2.9,kg
vegetable,curly_kale,curly_kale,7/30/2021,3.71,kg
vegetable,cabbage,red,7/30/2021,0.81,kg
vegetable,cabbage,savoy,7/30/2021,0.56,head
vegetable,spring_greens,prepacked,7/30/2021,0.85,kg
vegetable,cabbage,summer_autumn_pointed,7/30/2021,0.61,kg
vegetable,cabbage,white,7/30/2021,0.63,kg
vegetable,cabbage,round_green_other,7/30/2021,0.48,head
vegetable,calabrese,calabrese,7/30/2021,1.45,kg
vegetable,capsicum,red,7/30/2021,0.9,kg
vegetable,capsicum,elongated,7/30/2021,1.2,kg
vegetable,capsicum,yelloworange,7/30/2021,1,kg
vegetable,carrots,topped_washed,7/30/2021,0.56,kg
vegetable,cauliflower,all,7/30/2021,0.73,head
vegetable,celery,all_washed,7/30/2021,0.86,kg
vegetable,celeriac,celeriac,7/30/2021,0.68,kg
vegetable,chinese_leaf,chinese_leaf,7/30/2021,1.02,kg
vegetable,coriander,coriander,7/30/2021,2,kg
vegetable,courgettes,courgettes,7/30/2021,1.15,kg
vegetable,cucumbers,cucumbers,7/30/2021,1,kg
vegetable,leeks,trimmed,7/30/2021,1.41,kg
vegetable,lettuce,butterhead_indoor,7/30/2021,0.42,head
vegetable,lettuce,cos,7/30/2021,0.58,head
vegetable,lettuce,crisp_iceberg_type,7/30/2021,0.53,head
vegetable,lettuce,little_gem,7/30/2021,0.66,twin
vegetable,rocket,rocket,7/30/2021,5.07,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/30/2021,4.86,kg
vegetable,onion,saladspring,7/30/2021,0.38,kg
vegetable,swede,swede,7/30/2021,0.25,kg
vegetable,turnip,turnip,7/30/2021,1.68,kg
vegetable,parsnips,all_varieties,7/30/2021,1.7,kg
vegetable,peas,shelling_all_varieties,7/30/2021,2.47,kg
vegetable,rhubarb,outdoor,7/30/2021,1.47,kg
vegetable,spinach_leaf,loose_bunches,7/30/2021,1.71,kg
vegetable,sweetcorn,sweetcorn,7/30/2021,0.37,head
vegetable,tomatoes,round,7/30/2021,1.04,kg
vegetable,tomatoes,vine,7/30/2021,1.05,kg
vegetable,tomatoes,cherry,7/30/2021,3.79,kg
vegetable,tomatoes,plum,7/30/2021,1.08,kg
cut_flowers,gladioli,all_varieties,7/30/2021,0.15,stem
fruit,apples,bramleys_seedling,7/23/2021,1.16,kg
fruit,apples,other_late_season,7/23/2021,0.8,kg
fruit,blackberries,blackberries,7/23/2021,10.48,kg
fruit,currants,black,7/23/2021,7.5,kg
fruit,currants,red,7/23/2021,10,kg
fruit,blueberries,blueberries,7/23/2021,10.35,kg
fruit,cherries,all,7/23/2021,5.29,kg
fruit,gooseberries,gooseberries,7/23/2021,6.56,kg
fruit,plums,all_other,7/23/2021,2.76,kg
fruit,raspberries,raspberries,7/23/2021,7.56,kg
fruit,strawberries,strawberries,7/23/2021,3.42,kg
vegetable,beans,broad,7/23/2021,1.61,kg
vegetable,beans,dwarf_french_or_kidney,7/23/2021,2.7,kg
vegetable,beans,runner_climbing,7/23/2021,5.85,kg
vegetable,beetroot,beetroot,7/23/2021,0.72,kg
vegetable,pak_choi,pak_choi,7/23/2021,2.86,kg
vegetable,curly_kale,curly_kale,7/23/2021,3.71,kg
vegetable,cabbage,red,7/23/2021,0.89,kg
vegetable,cabbage,savoy,7/23/2021,0.56,head
vegetable,spring_greens,prepacked,7/23/2021,0.87,kg
vegetable,cabbage,summer_autumn_pointed,7/23/2021,0.62,kg
vegetable,cabbage,white,7/23/2021,0.64,kg
vegetable,cabbage,round_green_other,7/23/2021,0.51,head
vegetable,calabrese,calabrese,7/23/2021,1.68,kg
vegetable,capsicum,elongated,7/23/2021,1.5,kg
vegetable,carrots,topped_washed,7/23/2021,0.6,kg
vegetable,cauliflower,all,7/23/2021,0.8,head
vegetable,celery,all_washed,7/23/2021,0.89,kg
vegetable,celeriac,celeriac,7/23/2021,0.64,kg
vegetable,chinese_leaf,chinese_leaf,7/23/2021,0.98,kg
vegetable,coriander,coriander,7/23/2021,1.93,kg
vegetable,courgettes,courgettes,7/23/2021,1.47,kg
vegetable,cucumbers,cucumbers,7/23/2021,1.17,kg
vegetable,leeks,trimmed,7/23/2021,1.42,kg
vegetable,lettuce,butterhead_indoor,7/23/2021,0.41,head
vegetable,lettuce,cos,7/23/2021,0.58,head
vegetable,lettuce,crisp_iceberg_type,7/23/2021,0.51,head
vegetable,lettuce,little_gem,7/23/2021,0.62,twin
vegetable,rocket,rocket,7/23/2021,5.15,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/23/2021,4.91,kg
vegetable,onion,saladspring,7/23/2021,0.38,kg
vegetable,swede,swede,7/23/2021,0.26,kg
vegetable,turnip,turnip,7/23/2021,1.57,kg
vegetable,parsnips,all_varieties,7/23/2021,1.72,kg
vegetable,peas,shelling_all_varieties,7/23/2021,2.31,kg
vegetable,rhubarb,outdoor,7/23/2021,1.45,kg
vegetable,spinach_leaf,loose_bunches,7/23/2021,1.59,kg
vegetable,tomatoes,round,7/23/2021,0.82,kg
vegetable,tomatoes,vine,7/23/2021,1.05,kg
vegetable,tomatoes,cherry,7/23/2021,3.83,kg
vegetable,tomatoes,plum,7/23/2021,2,kg
fruit,apples,bramleys_seedling,7/16/2021,1.19,kg
fruit,apples,gala,7/16/2021,1,kg
fruit,blackberries,blackberries,7/16/2021,13.2,kg
fruit,blueberries,blueberries,7/16/2021,11.79,kg
fruit,cherries,all,7/16/2021,5.17,kg
fruit,gooseberries,gooseberries,7/16/2021,5.15,kg
fruit,raspberries,raspberries,7/16/2021,7.82,kg
fruit,strawberries,strawberries,7/16/2021,3.98,kg
vegetable,beans,broad,7/16/2021,1.69,kg
vegetable,beans,dwarf_french_or_kidney,7/16/2021,2.74,kg
vegetable,beans,runner_climbing,7/16/2021,6.61,kg
vegetable,beetroot,beetroot,7/16/2021,0.74,kg
vegetable,pak_choi,pak_choi,7/16/2021,2.86,kg
vegetable,curly_kale,curly_kale,7/16/2021,3.49,kg
vegetable,cabbage,red,7/16/2021,0.87,kg
vegetable,cabbage,savoy,7/16/2021,0.57,head
vegetable,spring_greens,prepacked,7/16/2021,0.87,kg
vegetable,cabbage,summer_autumn_pointed,7/16/2021,0.61,kg
vegetable,cabbage,white,7/16/2021,0.64,kg
vegetable,cabbage,round_green_other,7/16/2021,0.5,head
vegetable,calabrese,calabrese,7/16/2021,1.83,kg
vegetable,capsicum,red,7/16/2021,1.56,kg
vegetable,capsicum,yelloworange,7/16/2021,1.4,kg
vegetable,carrots,topped_washed,7/16/2021,0.62,kg
vegetable,cauliflower,all,7/16/2021,0.76,head
vegetable,celery,all_washed,7/16/2021,0.97,kg
vegetable,celeriac,celeriac,7/16/2021,0.64,kg
vegetable,chinese_leaf,chinese_leaf,7/16/2021,0.98,kg
vegetable,coriander,coriander,7/16/2021,1.44,kg
vegetable,courgettes,courgettes,7/16/2021,1.26,kg
vegetable,cucumbers,cucumbers,7/16/2021,1.11,kg
vegetable,leeks,trimmed,7/16/2021,1.45,kg
vegetable,lettuce,butterhead_indoor,7/16/2021,0.4,head
vegetable,lettuce,cos,7/16/2021,0.61,head
vegetable,lettuce,crisp_iceberg_type,7/16/2021,0.51,head
vegetable,lettuce,little_gem,7/16/2021,0.64,twin
vegetable,rocket,rocket,7/16/2021,5.18,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/16/2021,4.89,kg
vegetable,onion,saladspring,7/16/2021,0.37,kg
vegetable,swede,swede,7/16/2021,0.26,kg
vegetable,turnip,turnip,7/16/2021,1.57,kg
vegetable,peas,shelling_all_varieties,7/16/2021,2.42,kg
vegetable,rhubarb,outdoor,7/16/2021,1.44,kg
vegetable,spinach_leaf,loose_bunches,7/16/2021,1.17,kg
vegetable,tomatoes,round,7/16/2021,0.91,kg
vegetable,tomatoes,vine,7/16/2021,1.03,kg
vegetable,tomatoes,cherry,7/16/2021,3.31,kg
fruit,apples,bramleys_seedling,7/9/2021,1.19,kg
fruit,apples,braeburn,7/9/2021,0.6,kg
fruit,apples,gala,7/9/2021,1,kg
fruit,blueberries,blueberries,7/9/2021,12,kg
fruit,cherries,all,7/9/2021,4.62,kg
fruit,gooseberries,gooseberries,7/9/2021,5.23,kg
fruit,raspberries,raspberries,7/9/2021,7.95,kg
fruit,strawberries,strawberries,7/9/2021,3.65,kg
vegetable,beans,broad,7/9/2021,1.92,kg
vegetable,beans,dwarf_french_or_kidney,7/9/2021,3.63,kg
vegetable,beans,runner_climbing,7/9/2021,7.11,kg
vegetable,beetroot,beetroot,7/9/2021,0.75,kg
vegetable,pak_choi,pak_choi,7/9/2021,2.95,kg
vegetable,curly_kale,curly_kale,7/9/2021,3.51,kg
vegetable,cabbage,red,7/9/2021,0.95,kg
vegetable,cabbage,savoy,7/9/2021,0.62,head
vegetable,spring_greens,prepacked,7/9/2021,0.96,kg
vegetable,cabbage,summer_autumn_pointed,7/9/2021,0.62,kg
vegetable,cabbage,white,7/9/2021,0.63,kg
vegetable,cabbage,round_green_other,7/9/2021,0.5,head
vegetable,calabrese,calabrese,7/9/2021,2.4,kg
vegetable,capsicum,red,7/9/2021,1.69,kg
vegetable,capsicum,yelloworange,7/9/2021,1.4,kg
vegetable,carrots,topped_washed,7/9/2021,0.62,kg
vegetable,cauliflower,all,7/9/2021,0.93,head
vegetable,celery,all_washed,7/9/2021,1,kg
vegetable,celeriac,celeriac,7/9/2021,0.63,kg
vegetable,chinese_leaf,chinese_leaf,7/9/2021,1.1,kg
vegetable,coriander,coriander,7/9/2021,1.52,kg
vegetable,courgettes,courgettes,7/9/2021,1.13,kg
vegetable,cucumbers,cucumbers,7/9/2021,1.13,kg
vegetable,leeks,trimmed,7/9/2021,1.58,kg
vegetable,lettuce,butterhead_indoor,7/9/2021,0.4,head
vegetable,lettuce,cos,7/9/2021,0.61,head
vegetable,lettuce,crisp_iceberg_type,7/9/2021,0.54,head
vegetable,lettuce,little_gem,7/9/2021,0.63,twin
vegetable,rocket,rocket,7/9/2021,5.15,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/9/2021,4.93,kg
vegetable,onion,bulb_brown,7/9/2021,0.21,kg
vegetable,onion,saladspring,7/9/2021,0.37,kg
vegetable,swede,swede,7/9/2021,0.27,kg
vegetable,turnip,turnip,7/9/2021,1.57,kg
vegetable,peas,shelling_all_varieties,7/9/2021,2.49,kg
vegetable,rhubarb,outdoor,7/9/2021,1.45,kg
vegetable,spinach_leaf,loose_bunches,7/9/2021,1.16,kg
vegetable,tomatoes,round,7/9/2021,1.02,kg
vegetable,tomatoes,vine,7/9/2021,1.24,kg
vegetable,tomatoes,cherry,7/9/2021,3.39,kg
fruit,apples,bramleys_seedling,7/2/2021,1.2,kg
fruit,apples,braeburn,7/2/2021,0.5,kg
fruit,apples,gala,7/2/2021,0.93,kg
fruit,blueberries,blueberries,7/2/2021,12,kg
fruit,cherries,all,7/2/2021,6.15,kg
fruit,gooseberries,gooseberries,7/2/2021,5.64,kg
fruit,raspberries,raspberries,7/2/2021,10.34,kg
fruit,strawberries,strawberries,7/2/2021,3.1,kg
vegetable,asparagus,asparagus,7/2/2021,8.66,kg
vegetable,beans,broad,7/2/2021,2.04,kg
vegetable,beans,dwarf_french_or_kidney,7/2/2021,3.64,kg
vegetable,beans,runner_climbing,7/2/2021,7.11,kg
vegetable,beetroot,beetroot,7/2/2021,0.78,kg
vegetable,pak_choi,pak_choi,7/2/2021,2.84,kg
vegetable,curly_kale,curly_kale,7/2/2021,3.34,kg
vegetable,cabbage,red,7/2/2021,1.03,kg
vegetable,cabbage,savoy,7/2/2021,0.67,head
vegetable,spring_greens,prepacked,7/2/2021,1.01,kg
vegetable,cabbage,summer_autumn_pointed,7/2/2021,0.65,kg
vegetable,cabbage,white,7/2/2021,0.63,kg
vegetable,cabbage,round_green_other,7/2/2021,0.52,head
vegetable,calabrese,calabrese,7/2/2021,2.05,kg
vegetable,capsicum,red,7/2/2021,1.58,kg
vegetable,capsicum,elongated,7/2/2021,1.36,kg
vegetable,capsicum,yelloworange,7/2/2021,2,kg
vegetable,carrots,topped_washed,7/2/2021,0.59,kg
vegetable,cauliflower,all,7/2/2021,1.06,head
vegetable,celery,all_washed,7/2/2021,1.02,kg
vegetable,celeriac,celeriac,7/2/2021,0.64,kg
vegetable,chinese_leaf,chinese_leaf,7/2/2021,1.1,kg
vegetable,coriander,coriander,7/2/2021,1.51,kg
vegetable,courgettes,courgettes,7/2/2021,1.29,kg
vegetable,cucumbers,cucumbers,7/2/2021,0.88,kg
vegetable,leeks,trimmed,7/2/2021,1.67,kg
vegetable,lettuce,butterhead_indoor,7/2/2021,0.4,head
vegetable,lettuce,cos,7/2/2021,0.61,head
vegetable,lettuce,crisp_iceberg_type,7/2/2021,0.54,head
vegetable,lettuce,little_gem,7/2/2021,0.66,twin
vegetable,rocket,rocket,7/2/2021,4.92,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/2/2021,4.77,kg
vegetable,onion,bulb_brown,7/2/2021,0.27,kg
vegetable,onion,saladspring,7/2/2021,0.37,kg
vegetable,swede,swede,7/2/2021,0.25,kg
vegetable,turnip,turnip,7/2/2021,1.5,kg
vegetable,peas,shelling_all_varieties,7/2/2021,2.85,kg
vegetable,rhubarb,outdoor,7/2/2021,1.49,kg
vegetable,spinach_leaf,loose_bunches,7/2/2021,1.16,kg
vegetable,tomatoes,round,7/2/2021,1.01,kg
vegetable,tomatoes,vine,7/2/2021,1.05,kg
vegetable,tomatoes,cherry,7/2/2021,3.46,kg
fruit,apples,bramleys_seedling,6/25/2021,1.23,kg
fruit,apples,braeburn,6/25/2021,0.62,kg
fruit,apples,gala,6/25/2021,0.93,kg
fruit,blackberries,blackberries,6/25/2021,12,kg
fruit,blueberries,blueberries,6/25/2021,12,kg
fruit,cherries,all,6/25/2021,5.57,kg
fruit,gooseberries,gooseberries,6/25/2021,6.09,kg
fruit,raspberries,raspberries,6/25/2021,10.72,kg
fruit,strawberries,strawberries,6/25/2021,1.78,kg
vegetable,asparagus,asparagus,6/25/2021,7.89,kg
vegetable,beans,broad,6/25/2021,1.99,kg
vegetable,beans,dwarf_french_or_kidney,6/25/2021,3.58,kg
vegetable,beetroot,beetroot,6/25/2021,0.75,kg
vegetable,pak_choi,pak_choi,6/25/2021,2.7,kg
vegetable,curly_kale,curly_kale,6/25/2021,3.47,kg
vegetable,cabbage,red,6/25/2021,1.02,kg
vegetable,cabbage,savoy,6/25/2021,0.65,head
vegetable,spring_greens,prepacked,6/25/2021,1,kg
vegetable,cabbage,summer_autumn_pointed,6/25/2021,0.67,kg
vegetable,cabbage,white,6/25/2021,0.62,kg
vegetable,cabbage,round_green_other,6/25/2021,0.54,head
vegetable,calabrese,calabrese,6/25/2021,1.57,kg
vegetable,capsicum,red,6/25/2021,2.05,kg
vegetable,capsicum,elongated,6/25/2021,1.35,kg
vegetable,capsicum,yelloworange,6/25/2021,2.04,kg
vegetable,carrots,topped_washed,6/25/2021,0.59,kg
vegetable,cauliflower,all,6/25/2021,0.78,head
vegetable,celery,all_washed,6/25/2021,1.01,kg
vegetable,celeriac,celeriac,6/25/2021,0.6,kg
vegetable,chinese_leaf,chinese_leaf,6/25/2021,1.21,kg
vegetable,coriander,coriander,6/25/2021,1.46,kg
vegetable,courgettes,courgettes,6/25/2021,3.52,kg
vegetable,cucumbers,cucumbers,6/25/2021,0.84,kg
vegetable,leeks,trimmed,6/25/2021,1.73,kg
vegetable,lettuce,butterhead_indoor,6/25/2021,0.4,head
vegetable,lettuce,cos,6/25/2021,0.67,head
vegetable,lettuce,crisp_iceberg_type,6/25/2021,0.56,head
vegetable,lettuce,little_gem,6/25/2021,0.65,twin
vegetable,rocket,rocket,6/25/2021,4.66,kg
vegetable,mixed_babyleaf_salad,pillow_pack,6/25/2021,4.78,kg
vegetable,onion,bulb_brown,6/25/2021,0.4,kg
vegetable,onion,bulb_red,6/25/2021,0.75,kg
vegetable,onion,saladspring,6/25/2021,0.37,kg
vegetable,swede,swede,6/25/2021,0.25,kg
vegetable,turnip,turnip,6/25/2021,1.41,kg
vegetable,peas,shelling_all_varieties,6/25/2021,3.1,kg
vegetable,rhubarb,outdoor,6/25/2021,1.49,kg
vegetable,spinach_leaf,loose_bunches,6/25/2021,1.35,kg
vegetable,tomatoes,round,6/25/2021,0.95,kg
vegetable,tomatoes,vine,6/25/2021,0.96,kg
vegetable,tomatoes,cherry,6/25/2021,3,kg
vegetable,tomatoes,plum,6/25/2021,0.95,kg
fruit,apples,bramleys_seedling,6/18/2021,1.2,kg
fruit,apples,braeburn,6/18/2021,0.85,kg
fruit,apples,gala,6/18/2021,0.89,kg
fruit,apples,other_late_season,6/18/2021,0.75,kg
fruit,cherries,all,6/18/2021,5.51,kg
fruit,gooseberries,gooseberries,6/18/2021,8.21,kg
fruit,raspberries,raspberries,6/18/2021,12.73,kg
fruit,strawberries,strawberries,6/18/2021,1.8,kg
vegetable,asparagus,asparagus,6/18/2021,6.92,kg
vegetable,beans,broad,6/18/2021,2.19,kg
vegetable,beans,dwarf_french_or_kidney,6/18/2021,3.58,kg
vegetable,beetroot,beetroot,6/18/2021,0.55,kg
vegetable,pak_choi,pak_choi,6/18/2021,2.52,kg
vegetable,curly_kale,curly_kale,6/18/2021,3.74,kg
vegetable,cabbage,red,6/18/2021,0.99,kg
vegetable,cabbage,savoy,6/18/2021,0.74,head
vegetable,spring_greens,prepacked,6/18/2021,1.03,kg
vegetable,cabbage,summer_autumn_pointed,6/18/2021,0.72,kg
vegetable,cabbage,white,6/18/2021,0.62,kg
vegetable,cabbage,round_green_other,6/18/2021,0.6,head
vegetable,calabrese,calabrese,6/18/2021,1.52,kg
vegetable,capsicum,elongated,6/18/2021,1.3,kg
vegetable,cauliflower,all,6/18/2021,0.67,head
vegetable,celery,all_washed,6/18/2021,1.07,kg
vegetable,celeriac,celeriac,6/18/2021,0.65,kg
vegetable,chinese_leaf,chinese_leaf,6/18/2021,1.3,kg
vegetable,coriander,coriander,6/18/2021,1.23,kg
vegetable,cucumbers,cucumbers,6/18/2021,0.83,kg
vegetable,lettuce,butterhead_indoor,6/18/2021,0.4,head
vegetable,lettuce,cos,6/18/2021,0.66,head
vegetable,lettuce,crisp_iceberg_type,6/18/2021,0.58,head
vegetable,lettuce,little_gem,6/18/2021,0.71,twin
vegetable,rocket,rocket,6/18/2021,4.76,kg
vegetable,mixed_babyleaf_salad,pillow_pack,6/18/2021,4.62,kg
vegetable,onion,bulb_brown,6/18/2021,0.52,kg
vegetable,onion,bulb_red,6/18/2021,0.78,kg
vegetable,onion,saladspring,6/18/2021,0.38,kg
vegetable,swede,swede,6/18/2021,0.24,kg
vegetable,turnip,turnip,6/18/2021,1.29,kg
vegetable,parsnips,all_varieties,6/18/2021,1.07,kg
vegetable,peas,shelling_all_varieties,6/18/2021,2.99,kg
vegetable,rhubarb,outdoor,6/18/2021,1.64,kg
vegetable,spinach_leaf,loose_bunches,6/18/2021,1.17,kg
vegetable,tomatoes,round,6/18/2021,0.93,kg
vegetable,tomatoes,vine,6/18/2021,1.02,kg
vegetable,tomatoes,cherry,6/18/2021,3,kg
vegetable,tomatoes,plum,6/18/2021,0.95,kg
fruit,apples,bramleys_seedling,6/11/2021,1.21,kg
fruit,apples,braeburn,6/11/2021,1.11,kg
fruit,apples,gala,6/11/2021,0.94,kg
fruit,apples,other_late_season,6/11/2021,0.75,kg
fruit,blackberries,blackberries,6/11/2021,4.67,kg
fruit,gooseberries,gooseberries,6/11/2021,6.66,kg
fruit,raspberries,raspberries,6/11/2021,11.94,kg
fruit,strawberries,strawberries,6/11/2021,2.98,kg
vegetable,asparagus,asparagus,6/11/2021,6.87,kg
vegetable,beans,broad,6/11/2021,2.5,kg
vegetable,beans,dwarf_french_or_kidney,6/11/2021,3.59,kg
vegetable,beetroot,beetroot,6/11/2021,0.51,kg
vegetable,pak_choi,pak_choi,6/11/2021,2.64,kg
vegetable,curly_kale,curly_kale,6/11/2021,3.75,kg
vegetable,cabbage,red,6/11/2021,1.04,kg
vegetable,cabbage,savoy,6/11/2021,0.71,head
vegetable,spring_greens,prepacked,6/11/2021,1.05,kg
vegetable,cabbage,summer_autumn_pointed,6/11/2021,0.8,kg
vegetable,cabbage,white,6/11/2021,0.61,kg
vegetable,cabbage,round_green_other,6/11/2021,0.65,head
vegetable,calabrese,calabrese,6/11/2021,1.65,kg
vegetable,cauliflower,all,6/11/2021,0.59,head
vegetable,celery,all_washed,6/11/2021,1.09,kg
vegetable,celeriac,celeriac,6/11/2021,0.65,kg
vegetable,chinese_leaf,chinese_leaf,6/11/2021,1.36,kg
vegetable,coriander,coriander,6/11/2021,1.12,kg
vegetable,cucumbers,cucumbers,6/11/2021,0.82,kg
vegetable,lettuce,butterhead_indoor,6/11/2021,0.4,head
vegetable,lettuce,cos,6/11/2021,0.68,head
vegetable,lettuce,crisp_iceberg_type,6/11/2021,0.58,head
vegetable,lettuce,little_gem,6/11/2021,0.72,twin
vegetable,rocket,rocket,6/11/2021,5.01,kg
vegetable,mixed_babyleaf_salad,pillow_pack,6/11/2021,4.84,kg
vegetable,onion,bulb_brown,6/11/2021,0.5,kg
vegetable,onion,bulb_red,6/11/2021,0.76,kg
vegetable,onion,saladspring,6/11/2021,0.39,kg
vegetable,swede,swede,6/11/2021,0.24,kg
vegetable,turnip,turnip,6/11/2021,1.33,kg
vegetable,parsnips,all_varieties,6/11/2021,1.21,kg
vegetable,peas,shelling_all_varieties,6/11/2021,2.59,kg
vegetable,rhubarb,forced,6/11/2021,5.05,kg
vegetable,rhubarb,outdoor,6/11/2021,1.64,kg
vegetable,spinach_leaf,loose_bunches,6/11/2021,1.12,kg
vegetable,tomatoes,round,6/11/2021,0.92,kg
vegetable,tomatoes,vine,6/11/2021,1.38,kg
vegetable,tomatoes,cherry,6/11/2021,2.67,kg
vegetable,tomatoes,plum,6/11/2021,2,kg
fruit,apples,bramleys_seedling,6/4/2021,1.16,kg
fruit,apples,braeburn,6/4/2021,1.1,kg
fruit,apples,gala,6/4/2021,0.97,kg
fruit,apples,other_late_season,6/4/2021,0.77,kg
